from_stop_id,to_stop_id,transfer_type,min_transfer_time
4037166,2116,2,223
3813137,2147,2,284
7653690,2170,2,209
4022891,2083,2,210
4459253,2036,2,221
5454895,2155,2,314
3687087,2036,2,282
4016265,2288,2,245
5709892,2035,2,193
3687123,2062,2,241
2223,2155,2,360
4022902,2433,2,233
3442415,2036,2,152
3813549,1751,2,218
3716877,1980,2,202
7366077,1751,2,265
4036765,1864,2,264
4037195,2288,2,226
3672235,1751,2,213
4022994,2342,2,229
6309089,1933,2,303
5657314,2429,2,252
7275290,1755,2,227
6664357,1832,2,219
4022892,1945,2,253
3343791,2443,2,180
4008849,2028,2,208
7376264,2342,2,269
4997022,2210,2,310
4037163,2035,2,204
3926377,1751,2,257
4016737,2283,2,286
7376270,2323,2,214
4037169,2429,2,213
2339,1832,2,90
7170685,2429,2,257
5454907,1892,2,226
1774,1773,2,54
4037174,2371,2,196
1966,2036,2,264
7275316,1892,2,237
7275315,2155,2,198
7161638,2067,2,223
5709980,2036,2,314
4023410,1933,2,275
4037210,2200,2,235
4024259,1887,2,455
3813138,2147,2,218
3690067,2429,2,213
3813102,2111,2,195
4037162,2154,2,208
5727702,2155,2,243
3672106,1751,2,225
5454907,2288,2,226
2222,2036,2,400
2035,5922225,2,201
2035,5922224,2,204
1166834,2155,2,180
7376262,1933,2,275
3749781,1773,2,216
3749779,2383,2,226
7376295,2433,2,230
3343792,2443,2,180
2035,3685682,2,204
4037195,1892,2,226
4459253,2288,2,245
4726943,1955,2,206
4022944,2098,2,200
4036643,2111,2,191
4016266,2288,2,245
1967,2036,2,400
6591457,2036,2,204
4016265,2036,2,221
4028836,2154,2,234
4008223,2028,2,208
2035,3685681,2,208
2035,3685680,2,201
4037169,1751,2,213
4037210,1945,2,235
3764615,2288,2,212
4024792,2283,2,286
3672170,2371,2,277
3926292,2443,2,215
3812967,2155,2,243
2112,2111,2,96
4022912,1803,2,269
2545,2147,2,254
4726945,1955,2,373
3687241,2036,2,246
4036192,2035,2,208
4044993,2111,2,197
3740325,2147,2,203
3811241,2083,2,210
4035991,1955,2,379
1651,2371,2,166
7275316,2288,2,237
1166833,1955,2,420
2384,1773,2,89
4459252,2036,2,246
6217406,2028,2,191
4023032,2083,2,210
3926377,2429,2,257
2172,1980,2,119
4036769,2155,2,240
4016327,2036,2,308
3877770,1933,2,290
7376258,1887,2,348
4022899,2028,2,274
4016326,2155,2,243
4024197,1887,2,299
4016328,2331,2,233
4024110,2283,2,286
3687088,2036,2,246
3672264,1751,2,257
4022893,2200,2,235
4036217,2067,2,225
5231611,1955,2,379
3811237,2170,2,239
3764983,2062,2,195
6251745,2036,2,235
2116,5922222,2,265
2116,5922223,2,259
3673588,2210,2,379
3764513,2288,2,226
4022918,2283,2,311
3813083,2210,2,206
2172,2170,2,96
3926376,1751,2,257
4024344,2283,2,270
4044996,1955,2,379
3813010,2433,2,225
3687302,2036,2,294
4016325,2155,2,168
5251748,1755,2,216
3764979,1955,2,206
4146115,2429,2,213
3926384,1864,2,244
4035989,1955,2,373
3687242,2155,2,282
3748072,1725,2,260
4036767,2036,2,246
4037165,2116,2,259
4022907,2323,2,196
1835,2371,2,222
6664354,2371,2,252
7161643,2036,2,213
4024109,1887,2,485
5478405,2154,2,201
3765256,1955,2,387
5675643,1955,2,288
3716942,1980,2,239
4037201,2383,2,191
5231611,2210,2,379
4037243,2111,2,241
6114730,2036,2,265
3764846,2383,2,191
3765289,2429,2,252
3747835,2062,2,241
4037265,2062,2,209
3877768,1803,2,252
4471843,2210,2,310
4016330,2383,2,191
3764615,2036,2,252
4996977,2210,2,259
4037202,2498,2,269
6423486,2371,2,189
5709894,2035,2,218
1965,2155,2,250
3764510,2036,2,246
4024109,2283,2,278
6251745,2288,2,239
4008222,2028,2,191
3690067,1751,2,213
3893399,2383,2,233
3764616,2036,2,198
4036647,2288,2,226
3893408,2083,2,210
4008848,2028,2,191
3687085,2288,2,226
3748057,2062,2,216
4022912,2342,2,269
4996980,2062,2,195
6456076,2283,2,286
3687079,2062,2,209
7275297,2147,2,249
4036985,2155,2,200
2338,1832,2,74
3716895,1955,2,373
5150763,2210,2,279
1166835,2155,2,180
7275319,2383,2,191
4798794,2035,2,194
4037219,1755,2,233
3747837,2210,2,205
4022944,2048,2,200
4037234,2048,2,200
4459260,2210,2,205
5675644,1955,2,373
3764809,1864,2,233
5018181,2147,2,275
4022902,1755,2,233
5454894,2036,2,282
4024169,2283,2,270
2238,2283,2,180
5710039,2331,2,264
3764506,2383,2,199
3877767,2342,2,252
4037204,2170,2,211
3813078,2062,2,264
3687697,2035,2,201
3687078,2062,2,191
3926385,1864,2,244
4037215,2147,2,249
7275316,2036,2,240
2220,2155,2,210
7366077,2429,2,265
5709890,2116,2,302
6251746,1892,2,239
7376258,2283,2,230
5710036,2155,2,160
6423504,2035,2,204
4009637,1980,2,239
3764812,2155,2,160
4037197,2155,2,198
5150763,1955,2,279
3343785,2111,2,180
3687430,2288,2,226
5231613,2210,2,205
3812919,2155,2,230
5657315,2429,2,236
5478404,2035,2,207
5709979,2036,2,243
3747937,2443,2,221
6114730,2288,2,199
3672105,1832,2,277
4726944,2210,2,310
7275275,2283,2,230
7275280,2342,2,207
7376273,2433,2,227
3716926,2210,2,359
2339,2371,2,90
3748094,2111,2,220
5709893,2035,2,201
3686057,2154,2,234
1982,2170,2,96
4726938,2062,2,197
4037184,2210,2,205
3764770,2200,2,262
7161639,2067,2,223
3764511,2036,2,282
4037222,2323,2,292
3748066,1832,2,201
3926387,2155,2,246
7647695,2429,2,224
4044994,2062,2,241
3687252,2062,2,191
3764808,2331,2,202
3749721,2342,2,239
5231613,1955,2,205
3765256,2210,2,387
5710038,2155,2,314
5675643,2210,2,288
4996980,2111,2,195
5018181,2028,2,275
7653689,1980,2,239
1833,2371,2,72
4016744,1803,2,239
7153048,2210,2,279
4024821,2283,2,286
5018399,2036,2,241
3764807,1773,2,270
3813548,1751,2,225
4016362,2383,2,286
3764845,2155,2,308
3765193,1955,2,355
4016741,1933,2,275
4037250,2116,2,225
4459250,1864,2,202
3690068,2429,2,213
2342,4473168,2,207
6423508,2371,2,247
2342,4473169,2,269
3748069,2429,2,225
4036206,2210,2,373
3807576,1773,2,226
3926287,1832,2,280
5454893,2288,2,226
3673587,1955,2,206
3877770,2258,2,290
4037173,1832,2,210
4459260,1955,2,205
4037216,2028,2,274
4726944,1955,2,310
3695558,2288,2,226
5775568,2283,2,211
3764980,1955,2,379
4109728,2035,2,194
3747869,2111,2,209
3765194,1955,2,400
4036193,2116,2,302
2149,2147,2,20
3343786,2111,2,180
4037213,2216,2,196
5775569,1887,2,299
5018338,2036,2,241
4037196,2288,2,245
4022913,1803,2,296
4022887,1980,2,222
4037187,2111,2,195
1964,2036,2,89
3812919,1892,2,272
1834,2371,2,90
4024843,1887,2,448
1946,2200,2,300
3672235,2429,2,213
3764984,2111,2,216
4037198,2155,2,246
3764979,2210,2,206
6309089,2258,2,303
6423508,1832,2,247
3687089,2036,2,294
4037171,1832,2,247
3893408,2544,2,210
4037208,2083,2,210
4009366,2283,2,207
5018386,2036,2,213
4022940,2258,2,275
1968,2036,2,360
5709887,2116,2,225
3764660,1892,2,212
7275318,2331,2,233
3672168,2429,2,213
3685860,2035,2,201
4036764,1864,2,202
5018399,2288,2,223
3748093,2062,2,205
7275293,2048,2,200
4023962,2283,2,278
7275286,1856,2,196
3748056,2111,2,264
5018182,2028,2,245
6591541,2036,2,204
3716877,2170,2,202
3926385,2331,2,244
5761326,2433,2,216
2147,4035036,2,208
7161639,2116,2,223
5709889,2116,2,259
2147,4035037,2,191
4023367,1803,2,310
4015824,1933,2,290
3764742,2200,2,262
6423507,2035,2,198
7275287,2323,2,214
5709981,1864,2,264
4037183,1955,2,206
3922294,2035,2,234
3764809,2331,2,233
3747868,2062,2,195
3748071,1725,2,224
4022890,2083,2,229
4037200,2331,2,233
5710037,2155,2,243
3764811,2036,2,243
3749720,2342,2,229
7275452,2155,2,270
4146115,1751,2,213
7275280,1803,2,207
4996976,1955,2,206
3926389,2288,2,205
3812918,2155,2,230
3740315,2147,2,190
4037248,2470,2,192
3687469,1892,2,223
3926292,1698,2,215
3926439,2036,2,160
4726939,2111,2,241
4044996,2210,2,379
3716894,1955,2,387
4022897,1961,2,245
6591456,2155,2,200
4036219,2035,2,204
3813078,2111,2,264
3764806,2383,2,286
7275322,2170,2,202
4022898,2147,2,249
3687302,2155,2,294
4036647,1892,2,226
4726947,1955,2,395
4997021,2062,2,241
4024345,2283,2,286
5727628,2155,2,160
4037189,2062,2,209
4651134,2155,2,243
4024169,1887,2,299
1913,1887,2,180
4726946,1955,2,356
4037188,2111,2,191
5675642,2210,2,205
3687430,1892,2,226
5018338,2288,2,223
4036642,2111,2,195
3764507,1864,2,202
4009638,2170,2,202
4996975,1955,2,400
7376270,1856,2,214
7376271,2323,2,292
5710040,2331,2,202
4037214,1961,2,245
3749780,1773,2,216
3687698,2035,2,215
3672238,2429,2,225
4996974,1955,2,363
4036986,2155,2,189
4036649,2155,2,314
4022896,1961,2,196
7153158,1955,2,387
7275281,1803,2,269
3748094,2062,2,220
6217405,2147,2,208
4023963,2283,2,286
4023962,1887,2,485
2063,2062,2,75
1166832,1955,2,420
6591847,2036,2,241
4471844,1955,2,355
7275304,2544,2,210
7275296,2147,2,274
2219,2036,2,104
6114731,2036,2,256
3749908,2200,2,190
7376271,1856,2,292
4459257,2062,2,209
3687469,2288,2,223
4037219,2433,2,233
2154,3685679,2,219
4036220,2035,2,194
7275150,2036,2,199
4016269,2331,2,264
3812920,2036,2,160
4037209,2200,2,253
4037164,2116,2,302
4024291,1933,2,290
3687090,1864,2,251
5709891,2035,2,204
4726947,2210,2,395
4022896,2216,2,196
3716894,2210,2,387
4028764,2154,2,247
4036191,2154,2,234
3343764,1980,2,180
7376295,1755,2,230
4037264,2111,2,195
5709978,2155,2,160
2154,5922224,2,204
2154,5922225,2,201
3926376,2429,2,257
3764661,2155,2,198
6114723,1892,2,245
3687300,2111,2,205
7275323,2098,2,209
4008208,2170,2,222
3813085,1955,2,373
4146146,2429,2,213
2154,3685680,2,201
2154,3685681,2,208
3747959,2035,2,201
2154,3685682,2,204
2035,3685790,2,208
2035,3685791,2,204
3813077,2111,2,287
4024259,2283,2,255
3748066,2371,2,201
3764548,2155,2,314
7376262,2258,2,275
4651135,2036,2,196
6114731,2288,2,226
4471844,2210,2,355
2338,2371,2,89
6195713,2283,2,279
4037229,1803,2,269
7376273,1755,2,227
7275317,2036,2,308
4996976,2210,2,206
2302,2371,2,253
2035,3685788,2,219
4997022,1955,2,310
3687238,1864,2,212
4024196,1887,2,455
3811243,2200,2,194
1956,2210,2,225
4016363,1773,2,270
5710040,1864,2,202
4037199,2036,2,308
7691432,2147,2,225
3893471,2200,2,240
5727634,2170,2,211
7275151,2155,2,189
3685861,2154,2,208
2035,3685789,2,201
1834,1832,2,90
3749779,1773,2,226
3687239,2331,2,212
2030,2028,2,86
7275451,2155,2,199
3764507,2331,2,202
3687469,2036,2,241
7176399,1832,2,277
4471843,1955,2,310
2035,3685733,2,219
3765193,2210,2,355
6423488,2371,2,201
4036207,1955,2,205
4016744,2342,2,239
2035,3685734,2,201
3813103,2111,2,220
3926299,2210,2,205
2035,3685735,2,208
2035,3685736,2,204
5454896,2331,2,264
5775569,2283,2,270
6673110,2036,2,207
4024288,2342,2,211
3687123,2111,2,241
4726943,2210,2,206
4036640,2210,2,206
4016268,2155,2,314
6114724,2155,2,221
2221,2036,2,255
2084,2028,2,196
7275303,1945,2,253
4036650,1864,2,264
6423503,2116,2,302
4016736,2283,2,291
4036822,2036,2,314
2067,5922223,2,259
4037233,2433,2,186
3811242,1945,2,193
6114729,2036,2,265
2067,5922222,2,265
3747834,2062,2,197
3764660,2288,2,212
4997020,2062,2,197
1893,1892,2,175
7176400,1832,2,277
3764660,2036,2,252
5727629,2036,2,308
3926298,1955,2,379
4016267,2155,2,160
7153047,1955,2,355
4016328,1864,2,233
3926298,2210,2,379
3747936,1698,2,234
3811240,2083,2,229
4037196,1892,2,245
2028,4035037,2,191
2028,4035036,2,208
3442416,2155,2,152
3749721,1803,2,239
3748084,1832,2,247
4037183,2210,2,206
7275303,2200,2,253
3687696,2035,2,193
7275450,2155,2,243
4009366,1887,2,207
3764506,1773,2,199
6423506,2035,2,201
4036640,1955,2,206
4037230,1803,2,207
4016266,2036,2,221
4024019,1887,2,485
4037171,2371,2,247
2148,2028,2,60
3813082,2210,2,259
4036194,2067,2,223
4023367,2342,2,310
3926389,1892,2,205
7161644,2155,2,213
3687238,2331,2,212
7161642,2155,2,213
3749720,1803,2,229
4022941,1755,2,227
7153047,2210,2,355
6114723,2155,2,221
1166832,2210,2,240
7275314,2155,2,243
6423487,2371,2,201
7275298,1961,2,245
6591457,2155,2,204
3687695,2035,2,204
4016265,2155,2,221
4023408,1933,2,290
4036650,2331,2,264
4024844,2283,2,286
3813010,1755,2,225
3813084,2210,2,310
4726747,2147,2,234
6251746,2155,2,235
5709982,2331,2,202
3811243,1945,2,194
7275305,2544,2,229
4037218,2098,2,209
7691431,2028,2,225
4036192,2154,2,208
7275298,2216,2,245
3672238,1751,2,225
3748086,2371,2,202
3687087,2155,2,282
4037207,2083,2,229
4037184,1955,2,205
4037165,2067,2,259
4037264,2062,2,195
6423500,2067,2,225
3748057,2111,2,216
5018338,1892,2,223
6114724,2288,2,245
2154,3685733,2,219
5018183,2147,2,203
3442415,2155,2,152
4028763,2035,2,234
3695558,1892,2,226
2154,3685735,2,208
3813077,2062,2,287
7176399,2371,2,277
2154,3685734,2,201
2220,2036,2,240
2154,3685736,2,204
2116,5922161,2,302
4023032,2544,2,210
3926293,2443,2,197
3764771,1945,2,208
7275286,2323,2,196
5710039,1864,2,264
4037230,2342,2,207
6114732,2288,2,226
3765257,2210,2,376
2029,2028,2,62
4022941,2433,2,227
4037223,1856,2,214
4022919,2283,2,276
4996977,1955,2,259
4037177,1698,2,215
5231612,1955,2,373
4023410,2258,2,275
6114729,2288,2,199
5709980,2155,2,314
4726942,1955,2,259
4022901,2048,2,209
7275288,2323,2,292
4459258,2062,2,241
3687428,2155,2,246
4024168,1887,2,442
3926339,2210,2,387
7176242,2371,2,277
2302,1832,2,248
7275274,2283,2,230
6673109,2036,2,207
7275315,2036,2,198
6423505,2035,2,208
4726948,2111,2,195
6664357,2371,2,219
4037160,2154,2,207
7647696,1751,2,215
2433,4473171,2,230
2433,4473170,2,244
7161638,2116,2,223
2222,2155,2,400
7170683,1751,2,265
4036764,2331,2,202
5709982,1864,2,202
4037218,2048,2,209
7176242,1832,2,277
4996981,2111,2,209
4008223,2147,2,208
3685862,2154,2,204
4028836,2035,2,234
3748084,2371,2,247
3672262,1832,2,277
3716942,2170,2,239
7376263,2342,2,207
5675641,1955,2,356
1967,2155,2,400
3813032,2433,2,227
4022995,1803,2,239
5709981,2331,2,264
7275319,1773,2,191
4016325,2036,2,168
3687241,2155,2,246
4459253,2155,2,221
3748086,1832,2,202
2223,2036,2,360
4036769,1892,2,237
7170684,2429,2,265
3812967,2036,2,243
4037204,1980,2,211
2545,2028,2,234
3748055,2062,2,287
1166834,2036,2,180
3813137,2028,2,284
4008849,2147,2,208
3764513,1892,2,226
4036769,2288,2,237
3747960,2154,2,216
7275322,1980,2,202
3813103,2062,2,220
4037178,2443,2,197
2067,5922161,2,302
3687251,2062,2,209
6591847,1892,2,223
2531,1832,2,153
5675641,2210,2,356
7275323,2048,2,209
4037163,2154,2,204
3687088,2155,2,246
4035989,2210,2,373
2144,2083,2,106
6423488,1832,2,201
4996974,2210,2,363
3811242,2200,2,193
2219,2155,2,130
4726938,2111,2,197
1166833,2210,2,240
7376263,1803,2,207
3877768,2342,2,252
5727702,2036,2,243
4035990,2210,2,205
4037286,1945,2,262
3343792,1698,2,180
7653690,1980,2,209
3813138,2028,2,218
4022903,2433,2,264
6423486,1832,2,189
4028837,2154,2,247
7170685,1751,2,257
7275325,1755,2,264
7275453,2036,2,197
3740325,2028,2,203
3812919,2036,2,230
4037178,1698,2,197
4016741,2258,2,275
3748069,1751,2,225
7275293,2098,2,200
4016270,2331,2,202
4024820,2283,2,311
3764812,2036,2,160
3716926,1955,2,359
1651,1832,2,136
3687242,2036,2,282
5727632,1688,2,269
7170683,2429,2,265
3672105,2371,2,277
2384,2383,2,99
3813032,1755,2,227
4016743,1803,2,269
3672107,1751,2,257
4037188,2062,2,191
3764511,2155,2,282
5761325,1755,2,216
7275320,1688,2,269
5657314,1751,2,252
6114730,2155,2,265
3343763,2170,2,180
5018399,1892,2,223
4036767,2155,2,246
4997021,2111,2,241
5478405,2035,2,201
4022893,1945,2,235
5675642,1955,2,205
1755,4035035,2,186
3764615,2155,2,252
4109729,2035,2,247
5709894,2154,2,218
1166835,2036,2,180
7376264,1803,2,269
4022890,2544,2,229
3716966,1955,2,359
5727634,1980,2,211
4036985,2036,2,200
3764732,1945,2,208
7275297,2028,2,249
4022994,1803,2,229
6251745,1892,2,239
1774,2383,2,71
3813079,2111,2,241
4008848,2147,2,191
4036769,2036,2,240
5709887,2067,2,225
3813102,2062,2,195
4037265,2111,2,209
4459252,2155,2,246
4008222,2147,2,191
3747835,2111,2,241
3764616,2155,2,198
3672171,2429,2,225
1755,4035040,2,233
4016326,2036,2,243
6309128,1933,2,303
3811236,1980,2,211
4036193,2067,2,302
3764770,1945,2,262
4146146,1751,2,213
7275279,2258,2,275
3748072,2470,2,260
4037286,2200,2,262
6423487,1832,2,201
4016266,1892,2,245
4036205,1955,2,379
4037248,1725,2,192
5710036,2036,2,160
4726949,2062,2,209
3765275,2429,2,236
3687079,2111,2,209
5709892,2154,2,193
3749909,1945,2,193
5657318,1832,2,272
3764771,2200,2,208
1982,1980,2,119
2221,2155,2,284
4037197,2036,2,198
4022899,2147,2,274
5709979,2155,2,243
3673587,2210,2,206
2211,1955,2,231
6309128,2258,2,303
3686057,2035,2,234
2035,5922159,2,229
3807576,2383,2,226
3926289,2371,2,196
4024197,2283,2,270
7153048,1955,2,279
6664354,1832,2,252
3811237,1980,2,239
6673110,2155,2,207
2342,4035033,2,207
3673588,1955,2,379
3748056,2062,2,264
7275302,2200,2,235
2035,5922160,2,193
4022906,1856,2,214
4036217,2116,2,225
7161643,2155,2,213
4044993,2062,2,197
3687089,2155,2,294
2342,4035034,2,269
7275320,2498,2,269
4036218,2116,2,259
5709893,2154,2,201
3747869,2062,2,209
3687091,1773,2,191
3765194,2210,2,400
2112,2062,2,68
4022953,2200,2,240
4016327,2155,2,308
4016330,1773,2,191
6114732,2036,2,256
3812918,1892,2,272
3764510,2155,2,246
4024289,1803,2,211
4726939,2062,2,241
4037173,2371,2,210
1965,2036,2,240
2025,2083,2,95
6664353,2371,2,201
3811241,2544,2,210
4022905,2323,2,292
4022891,2544,2,210
3926339,1955,2,387
4016329,1864,2,202
4024168,2283,2,247
4997023,1955,2,376
4037224,1856,2,196
5727631,2383,2,191
7275325,2433,2,264
6251745,2155,2,235
5251749,2433,2,216
4798794,2154,2,194
4022905,1856,2,292
3765275,1751,2,236
3813083,1955,2,206
4008208,1980,2,222
4037224,2323,2,196
3926384,2331,2,244
5478404,2154,2,207
4037161,2035,2,194
3812919,2288,2,272
4037215,2028,2,249
7170682,2429,2,265
7275316,2155,2,240
3690068,1751,2,213
3687697,2154,2,201
4036643,2062,2,191
3764508,1864,2,264
