service_id,date,exception_type
2773351,20190506,1
2773351,20190509,1
2773351,20190513,1
2773351,20190514,1
2773351,20190515,1
2773351,20190516,1
2773351,20190520,1
2773351,20190521,1
2773351,20190522,1
2773351,20190523,1
2773351,20190527,1
2773351,20190528,1
2773351,20190603,1
2773351,20190604,1
2773351,20190605,1
2773351,20190606,1
2773351,20190611,1
2773351,20190612,1
2773351,20190613,1
2773351,20190617,1
2773351,20190618,1
2773351,20190619,1
2773351,20190620,1
2773351,20190624,1
2773351,20190625,1
2773351,20190626,1
2773351,20190627,1
2773352,20190801,1
12773353,20190602,1
12773353,20190609,1
12773353,20190610,1
12773353,20190616,1
12773353,20190623,1
12773353,20190630,1
12773353,20190707,1
12773353,20190714,1
12773353,20190715,1
12773353,20190721,1
12773353,20190728,1
12773353,20190804,1
2773353,20190601,1
2773353,20190608,1
2773353,20190609,1
2773353,20190615,1
2773353,20190622,1
2773353,20190629,1
2773353,20190706,1
2773353,20190713,1
2773353,20190714,1
2773353,20190720,1
2773353,20190727,1
2773353,20190803,1
12773354,20190210,1
12773354,20190217,1
12773354,20190224,1
12773354,20190303,1
12773354,20190310,1
12773354,20190317,1
12773354,20190324,1
12773354,20190331,1
12773354,20190407,1
12773354,20190414,1
12773354,20190421,1
12773354,20190428,1
12773354,20190505,1
12773354,20190512,1
12773354,20190519,1
12773354,20190526,1
2773354,20190209,1
2773354,20190216,1
2773354,20190223,1
2773354,20190302,1
2773354,20190309,1
2773354,20190316,1
2773354,20190323,1
2773354,20190330,1
2773354,20190406,1
2773354,20190413,1
2773354,20190420,1
2773354,20190427,1
2773354,20190504,1
2773354,20190511,1
2773354,20190518,1
2773354,20190525,1
12773351,20190212,1
12773351,20190213,1
12773351,20190214,1
12773351,20190215,1
12773351,20190219,1
12773351,20190220,1
12773351,20190221,1
12773351,20190222,1
12773351,20190416,1
12773351,20190417,1
12773351,20190418,1
12773351,20190419,1
12773351,20190424,1
12773351,20190425,1
12773351,20190426,1
12773351,20190503,1
12773351,20190507,1
12773351,20190510,1
12773351,20190514,1
12773351,20190515,1
12773351,20190516,1
12773351,20190517,1
12773351,20190521,1
12773351,20190522,1
12773351,20190523,1
12773351,20190524,1
12773351,20190528,1
12773351,20190529,1
12773351,20190604,1
12773351,20190605,1
12773351,20190606,1
12773351,20190607,1
12773351,20190612,1
12773351,20190613,1
12773351,20190614,1
12773351,20190618,1
12773351,20190619,1
12773351,20190620,1
12773351,20190621,1
12773351,20190625,1
12773351,20190626,1
12773351,20190627,1
12773351,20190628,1
2773355,20190215,1
2773355,20190222,1
2773355,20190419,1
2773355,20190426,1
2773355,20190503,1
2773355,20190507,1
2773355,20190510,1
2773355,20190517,1
2773355,20190524,1
2773355,20190529,1
2773355,20190607,1
2773355,20190614,1
2773355,20190621,1
2773355,20190628,1
12773352,20190802,1
